stroke_flag,hn,sex,age,height,bw,bmi,smoke,drinking,bps,bpd,HDL,LDL,Triglyceride,Cholesterol,AF,FBS,eGFR,Creatinine,heart_disease,hypertension,diabetes,Statin,Gemfibrozil,TC:HDL_ratio,Antihypertensive_flag
0,65587.09057967622,1.630129867697868,62.643102592672356,158.1078147408678,62.532924757123915,24.948941946899666,1.093014110354772,1.219857491971049,134.3874134135209,76.6402202437493,53.822309563466995,113.96568803727105,136.28306087467368,195.4964821792104,0.8530116759206374,109.28824212956587,75.83916917051674,1.0095144040948307,0.028562466643570754,0.724908942800161,0.3127732886396195,0.37218284472991825,0.038955627756294416,3.8551743606394995,0.6294276270821434
1,65693.6746615087,1.504448742746615,68.53655705996131,159.28084447026922,59.606825272334746,23.441787468029094,1.2361702127659575,1.3947775628626693,138.93129306850426,76.89858585858586,54.79404186549778,88.07688603776225,128.2624584717608,170.18794835007174,0.8978723404255319,118.96913580246914,66.81575925372265,1.1398237470903734,0.005222437137330754,0.1595744680851064,0.1839458413926499,0.4897485493230174,0.00909090909090909,3.2795039324433373,0.379110251450677
